,Unnamed: 0,index,label,segment_path,video_class,video_name,dataset,resized,bright,contrast,flip_lr,hue_adjust
261,4059,1432,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/SJ9WphBI_0.avi,Fighting,SJ9WphBI_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SJ9WphBI_0-1daaee337d_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SJ9WphBI_0-1daaee337d_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SJ9WphBI_0-1daaee337d_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SJ9WphBI_0-1daaee337d_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SJ9WphBI_0-1daaee337d_0_hue_adjust.mp4
262,4060,1433,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/skycjZcE_0.avi,Fighting,skycjZcE_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/skycjZcE_0-407c657420_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/skycjZcE_0-407c657420_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/skycjZcE_0-407c657420_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/skycjZcE_0-407c657420_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/skycjZcE_0-407c657420_0_hue_adjust.mp4
263,4061,1434,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/sLOqgf6N_0.avi,Fighting,sLOqgf6N_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sLOqgf6N_0-16d8cec7d7_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sLOqgf6N_0-16d8cec7d7_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sLOqgf6N_0-16d8cec7d7_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sLOqgf6N_0-16d8cec7d7_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sLOqgf6N_0-16d8cec7d7_0_hue_adjust.mp4
264,4062,1435,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/snhUvpXC_0.avi,Fighting,snhUvpXC_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/snhUvpXC_0-8a79d2e1eb_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/snhUvpXC_0-8a79d2e1eb_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/snhUvpXC_0-8a79d2e1eb_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/snhUvpXC_0-8a79d2e1eb_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/snhUvpXC_0-8a79d2e1eb_0_hue_adjust.mp4
265,4063,1436,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/sPd5Wmkc_0.avi,Fighting,sPd5Wmkc_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sPd5Wmkc_0-df3ad94947_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sPd5Wmkc_0-df3ad94947_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sPd5Wmkc_0-df3ad94947_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sPd5Wmkc_0-df3ad94947_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sPd5Wmkc_0-df3ad94947_0_hue_adjust.mp4
266,4064,1437,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/sq03O3JL_0.avi,Fighting,sq03O3JL_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sq03O3JL_0-cdc38b7f9c_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sq03O3JL_0-cdc38b7f9c_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sq03O3JL_0-cdc38b7f9c_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sq03O3JL_0-cdc38b7f9c_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sq03O3JL_0-cdc38b7f9c_0_hue_adjust.mp4
267,4065,1438,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Suv_mMs8J9g_0.avi,Fighting,Suv_mMs8J9g_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Suv_mMs8J9g_0-0c7a335fad_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Suv_mMs8J9g_0-0c7a335fad_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Suv_mMs8J9g_0-0c7a335fad_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Suv_mMs8J9g_0-0c7a335fad_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Suv_mMs8J9g_0-0c7a335fad_0_hue_adjust.mp4
268,4066,1439,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/SVdz24hD_0.avi,Fighting,SVdz24hD_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SVdz24hD_0-12ffc7935e_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SVdz24hD_0-12ffc7935e_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SVdz24hD_0-12ffc7935e_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SVdz24hD_0-12ffc7935e_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SVdz24hD_0-12ffc7935e_0_hue_adjust.mp4
269,4067,1440,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Swr7caI0_0.avi,Fighting,Swr7caI0_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Swr7caI0_0-b010097a69_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Swr7caI0_0-b010097a69_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Swr7caI0_0-b010097a69_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Swr7caI0_0-b010097a69_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Swr7caI0_0-b010097a69_0_hue_adjust.mp4
270,4068,1441,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/sy7BoRGE_0.avi,Fighting,sy7BoRGE_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sy7BoRGE_0-fffed3d7d3_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sy7BoRGE_0-fffed3d7d3_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sy7BoRGE_0-fffed3d7d3_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sy7BoRGE_0-fffed3d7d3_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sy7BoRGE_0-fffed3d7d3_0_hue_adjust.mp4
271,4069,1442,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/sYGIUeBX_0.avi,Fighting,sYGIUeBX_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sYGIUeBX_0-1308a0303c_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sYGIUeBX_0-1308a0303c_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sYGIUeBX_0-1308a0303c_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sYGIUeBX_0-1308a0303c_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sYGIUeBX_0-1308a0303c_0_hue_adjust.mp4
272,4070,1443,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/TfDHgxDm_0.avi,Fighting,TfDHgxDm_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TfDHgxDm_0-c1ede0d683_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TfDHgxDm_0-c1ede0d683_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TfDHgxDm_0-c1ede0d683_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TfDHgxDm_0-c1ede0d683_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TfDHgxDm_0-c1ede0d683_0_hue_adjust.mp4
273,4071,1444,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/tgkbh2d9_0.avi,Fighting,tgkbh2d9_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tgkbh2d9_0-729eb49330_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tgkbh2d9_0-729eb49330_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tgkbh2d9_0-729eb49330_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tgkbh2d9_0-729eb49330_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tgkbh2d9_0-729eb49330_0_hue_adjust.mp4
274,4072,1445,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/THqDidIr4Xs_0.avi,Fighting,THqDidIr4Xs_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/THqDidIr4Xs_0-fa46ff1759_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/THqDidIr4Xs_0-fa46ff1759_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/THqDidIr4Xs_0-fa46ff1759_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/THqDidIr4Xs_0-fa46ff1759_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/THqDidIr4Xs_0-fa46ff1759_0_hue_adjust.mp4
275,4073,1446,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/THqDidIr4Xs_1.avi,Fighting,THqDidIr4Xs_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/THqDidIr4Xs_1-5f4e9f29c5_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/THqDidIr4Xs_1-5f4e9f29c5_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/THqDidIr4Xs_1-5f4e9f29c5_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/THqDidIr4Xs_1-5f4e9f29c5_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/THqDidIr4Xs_1-5f4e9f29c5_0_hue_adjust.mp4
276,4074,1447,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/tIHY2ZFQ_0.avi,Fighting,tIHY2ZFQ_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tIHY2ZFQ_0-5668c466f3_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tIHY2ZFQ_0-5668c466f3_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tIHY2ZFQ_0-5668c466f3_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tIHY2ZFQ_0-5668c466f3_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tIHY2ZFQ_0-5668c466f3_0_hue_adjust.mp4
277,4075,1448,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/tILABXoHE7s_0.avi,Fighting,tILABXoHE7s_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_0-5c176e61d9_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_0-5c176e61d9_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_0-5c176e61d9_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_0-5c176e61d9_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_0-5c176e61d9_0_hue_adjust.mp4
278,4076,1449,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/tILABXoHE7s_1.avi,Fighting,tILABXoHE7s_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_1-f380203c1f_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_1-f380203c1f_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_1-f380203c1f_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_1-f380203c1f_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_1-f380203c1f_0_hue_adjust.mp4
279,4077,1450,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/tILABXoHE7s_2.avi,Fighting,tILABXoHE7s_2,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_2-0624a88051_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_2-0624a88051_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_2-0624a88051_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_2-0624a88051_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tILABXoHE7s_2-0624a88051_0_hue_adjust.mp4
280,4078,1451,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/tIvvuvuJFYc_0.avi,Fighting,tIvvuvuJFYc_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tIvvuvuJFYc_0-5cf4d4c575_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tIvvuvuJFYc_0-5cf4d4c575_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tIvvuvuJFYc_0-5cf4d4c575_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tIvvuvuJFYc_0-5cf4d4c575_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tIvvuvuJFYc_0-5cf4d4c575_0_hue_adjust.mp4
281,4079,1452,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/TJfoIe801t8_0.avi,Fighting,TJfoIe801t8_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TJfoIe801t8_0-c2939b55c4_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TJfoIe801t8_0-c2939b55c4_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TJfoIe801t8_0-c2939b55c4_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TJfoIe801t8_0-c2939b55c4_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TJfoIe801t8_0-c2939b55c4_0_hue_adjust.mp4
282,4080,1453,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/tmm7AxKl_0.avi,Fighting,tmm7AxKl_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tmm7AxKl_0-132147e2a3_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tmm7AxKl_0-132147e2a3_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tmm7AxKl_0-132147e2a3_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tmm7AxKl_0-132147e2a3_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tmm7AxKl_0-132147e2a3_0_hue_adjust.mp4
283,4081,1454,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/tPpXT9VI_0.avi,Fighting,tPpXT9VI_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tPpXT9VI_0-1d588fa752_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tPpXT9VI_0-1d588fa752_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tPpXT9VI_0-1d588fa752_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tPpXT9VI_0-1d588fa752_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tPpXT9VI_0-1d588fa752_0_hue_adjust.mp4
284,4082,1455,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/TSHiCcMS_0.avi,Fighting,TSHiCcMS_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TSHiCcMS_0-d2671fc890_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TSHiCcMS_0-d2671fc890_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TSHiCcMS_0-d2671fc890_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TSHiCcMS_0-d2671fc890_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TSHiCcMS_0-d2671fc890_0_hue_adjust.mp4
285,4083,1456,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/TuWan04E3gQ_0.avi,Fighting,TuWan04E3gQ_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TuWan04E3gQ_0-4114241f2f_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TuWan04E3gQ_0-4114241f2f_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TuWan04E3gQ_0-4114241f2f_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TuWan04E3gQ_0-4114241f2f_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TuWan04E3gQ_0-4114241f2f_0_hue_adjust.mp4
286,4084,1457,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/TuWan04E3gQ_1.avi,Fighting,TuWan04E3gQ_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TuWan04E3gQ_1-f98c2ffd0a_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TuWan04E3gQ_1-f98c2ffd0a_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TuWan04E3gQ_1-f98c2ffd0a_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TuWan04E3gQ_1-f98c2ffd0a_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TuWan04E3gQ_1-f98c2ffd0a_0_hue_adjust.mp4
287,4085,1458,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/TX2ePcRo_0.avi,Fighting,TX2ePcRo_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TX2ePcRo_0-930cf39e11_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TX2ePcRo_0-930cf39e11_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TX2ePcRo_0-930cf39e11_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TX2ePcRo_0-930cf39e11_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TX2ePcRo_0-930cf39e11_0_hue_adjust.mp4
288,4086,1459,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/tXk2yvmq_0.avi,Fighting,tXk2yvmq_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tXk2yvmq_0-74fe4d7416_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tXk2yvmq_0-74fe4d7416_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tXk2yvmq_0-74fe4d7416_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tXk2yvmq_0-74fe4d7416_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/tXk2yvmq_0-74fe4d7416_0_hue_adjust.mp4
289,4087,1460,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/TYsebroPeGY_0.avi,Fighting,TYsebroPeGY_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYsebroPeGY_0-7ba7dd8ae1_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYsebroPeGY_0-7ba7dd8ae1_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYsebroPeGY_0-7ba7dd8ae1_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYsebroPeGY_0-7ba7dd8ae1_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYsebroPeGY_0-7ba7dd8ae1_0_hue_adjust.mp4
290,4088,1461,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/TYsebroPeGY_1.avi,Fighting,TYsebroPeGY_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYsebroPeGY_1-59794009a6_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYsebroPeGY_1-59794009a6_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYsebroPeGY_1-59794009a6_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYsebroPeGY_1-59794009a6_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYsebroPeGY_1-59794009a6_0_hue_adjust.mp4
291,4089,1462,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/TYX5vuHO_0.avi,Fighting,TYX5vuHO_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYX5vuHO_0-937efa427d_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYX5vuHO_0-937efa427d_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYX5vuHO_0-937efa427d_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYX5vuHO_0-937efa427d_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/TYX5vuHO_0-937efa427d_0_hue_adjust.mp4
